origin_station_complex_name,day_of_week,hour_of_day,avg(sum_estimated_average_ridership)
"103 St (C,B)",Tuesday,12,159.94697499999998
"103 St (C,B)",Tuesday,13,155.84000833333334
"103 St (C,B)",Tuesday,14,170.11424166666666
"103 St (C,B)",Tuesday,15,218.44574166666666
"103 St (C,B)",Tuesday,16,238.6995166666667
"103 St (C,B)",Tuesday,17,242.92891666666665
"103 St (C,B)",Tuesday,18,204.59185000000002
"103 St (C,B)",Tuesday,19,122.41575833333333
"103 St (C,B)",Tuesday,20,82.566975
"103 St (C,B)",Tuesday,21,55.980183333333336
"103 St (C,B)",Tuesday,22,31.399008333333338
"103 St (C,B)",Tuesday,23,19.591383333333336
"103 St (C,B)",Wednesday,0,8.307416666666667
"103 St (C,B)",Wednesday,1,2.979025
"103 St (C,B)",Wednesday,2,2.804133333333333
"103 St (C,B)",Wednesday,3,3.5389999999999997
"103 St (C,B)",Wednesday,4,8.487441666666667
"103 St (C,B)",Wednesday,5,30.037949999999995
"103 St (C,B)",Wednesday,6,101.57664166666666
"103 St (C,B)",Wednesday,7,300.3240916666666
"103 St (C,B)",Wednesday,8,477.70606666666663
"103 St (C,B)",Wednesday,9,297.39529166666665
"103 St (C,B)",Wednesday,10,183.73044166666668
"103 St (C,B)",Wednesday,11,161.58413333333334
"103 St (C,B)",Wednesday,12,166.04266666666666
"103 St (C,B)",Wednesday,13,161.26296666666667
"103 St (C,B)",Wednesday,14,171.50675833333332
"103 St (C,B)",Wednesday,15,219.708725
"103 St (C,B)",Wednesday,16,240.66259166666669
"103 St (C,B)",Wednesday,17,239.01563333333334
"103 St (C,B)",Wednesday,18,203.42712500000002
"103 St (C,B)",Wednesday,19,131.534775
"103 St (C,B)",Wednesday,20,82.04630833333333
"103 St (C,B)",Wednesday,21,50.62315
"103 St (C,B)",Wednesday,22,32.25018333333333
"103 St (C,B)",Wednesday,23,20.244916666666665
103 St-Corona Plaza (7),Friday,0,49.92925833333333
103 St-Corona Plaza (7),Friday,1,38.59735
103 St-Corona Plaza (7),Friday,2,38.304141666666666
103 St-Corona Plaza (7),Friday,3,74.84914166666668
103 St-Corona Plaza (7),Friday,4,356.2428416666667
103 St-Corona Plaza (7),Friday,5,1373.8202250000002
103 St-Corona Plaza (7),Friday,6,2057.2087416666664
103 St-Corona Plaza (7),Friday,7,2814.247425
103 St-Corona Plaza (7),Friday,8,2174.3756583333334
103 St-Corona Plaza (7),Friday,9,1325.4909083333332
103 St-Corona Plaza (7),Friday,10,1017.7349500000001
103 St-Corona Plaza (7),Friday,11,732.2404833333335
103 St-Corona Plaza (7),Friday,12,722.705225
103 St-Corona Plaza (7),Friday,13,846.2878416666666
103 St-Corona Plaza (7),Friday,14,1000.5284249999999
103 St-Corona Plaza (7),Friday,15,1032.24875
103 St-Corona Plaza (7),Friday,16,873.5216833333333
103 St-Corona Plaza (7),Friday,17,773.5174416666667
103 St-Corona Plaza (7),Friday,18,638.1944833333333
103 St-Corona Plaza (7),Friday,19,501.55322499999994
103 St-Corona Plaza (7),Friday,20,396.49410000000006
103 St-Corona Plaza (7),Friday,21,319.44934166666667
103 St-Corona Plaza (7),Friday,22,263.9739083333333
103 St-Corona Plaza (7),Friday,23,170.49489999999997
103 St-Corona Plaza (7),Monday,0,50.090225000000004
103 St-Corona Plaza (7),Monday,1,41.886175
103 St-Corona Plaza (7),Monday,2,39.225625
103 St-Corona Plaza (7),Monday,3,73.50070833333334
103 St-Corona Plaza (7),Monday,4,355.2524
103 St-Corona Plaza (7),Monday,5,1335.018375
103 St-Corona Plaza (7),Monday,6,2053.1416249999997
103 St-Corona Plaza (7),Monday,7,2724.1354583333327
103 St-Corona Plaza (7),Monday,8,2080.4938749999997
103 St-Corona Plaza (7),Monday,9,1274.639366666667
103 St-Corona Plaza (7),Monday,10,983.4739250000001
103 St-Corona Plaza (7),Monday,11,739.3401750000002
103 St-Corona Plaza (7),Monday,12,725.8410583333334
103 St-Corona Plaza (7),Monday,13,803.4087416666666
103 St-Corona Plaza (7),Monday,14,902.5454166666668
103 St-Corona Plaza (7),Monday,15,972.3581666666668
103 St-Corona Plaza (7),Monday,16,851.9160083333333
103 St-Corona Plaza (7),Monday,17,773.0142083333335
103 St-Corona Plaza (7),Monday,18,591.6921249999999
103 St-Corona Plaza (7),Monday,19,451.98735833333336
103 St-Corona Plaza (7),Monday,20,346.30884999999995
103 St-Corona Plaza (7),Monday,21,276.2562166666666
103 St-Corona Plaza (7),Monday,22,172.53636666666668
103 St-Corona Plaza (7),Monday,23,95.44592499999999
103 St-Corona Plaza (7),Saturday,0,84.01178333333334
103 St-Corona Plaza (7),Saturday,1,49.73108333333332
103 St-Corona Plaza (7),Saturday,2,49.344091666666664
103 St-Corona Plaza (7),Saturday,3,73.18708333333335
103 St-Corona Plaza (7),Saturday,4,193.89375000000004
103 St-Corona Plaza (7),Saturday,5,405.45533333333333
103 St-Corona Plaza (7),Saturday,6,806.676825
103 St-Corona Plaza (7),Saturday,7,1036.1842083333333
103 St-Corona Plaza (7),Saturday,8,1060.636125
103 St-Corona Plaza (7),Saturday,9,1000.2487916666668
103 St-Corona Plaza (7),Saturday,10,882.75735
103 St-Corona Plaza (7),Saturday,11,709.8907583333333
103 St-Corona Plaza (7),Saturday,12,703.574025
103 St-Corona Plaza (7),Saturday,13,780.3395416666667
103 St-Corona Plaza (7),Saturday,14,847.475525
103 St-Corona Plaza (7),Saturday,15,791.9183333333334
103 St-Corona Plaza (7),Saturday,16,638.3658999999999
103 St-Corona Plaza (7),Saturday,17,538.3688749999999
103 St-Corona Plaza (7),Saturday,18,446.1681750000001
103 St-Corona Plaza (7),Saturday,19,385.54182499999996
103 St-Corona Plaza (7),Saturday,20,322.423025
103 St-Corona Plaza (7),Saturday,21,265.6348
103 St-Corona Plaza (7),Saturday,22,222.56779166666664
103 St-Corona Plaza (7),Saturday,23,171.23000833333333
103 St-Corona Plaza (7),Sunday,0,88.82496666666668
103 St-Corona Plaza (7),Sunday,1,57.32523333333333
103 St-Corona Plaza (7),Sunday,2,54.335924999999996
103 St-Corona Plaza (7),Sunday,3,71.07888333333334
103 St-Corona Plaza (7),Sunday,4,153.0220833333333
103 St-Corona Plaza (7),Sunday,5,237.139825
103 St-Corona Plaza (7),Sunday,6,450.88480000000004
103 St-Corona Plaza (7),Sunday,7,590.5680083333334
103 St-Corona Plaza (7),Sunday,8,748.2616666666668
103 St-Corona Plaza (7),Sunday,9,837.0826833333334
103 St-Corona Plaza (7),Sunday,10,780.6579416666667
103 St-Corona Plaza (7),Sunday,11,643.4345833333333
103 St-Corona Plaza (7),Sunday,12,658.8875166666667
103 St-Corona Plaza (7),Sunday,13,727.3858583333334
103 St-Corona Plaza (7),Sunday,14,748.7992666666668
103 St-Corona Plaza (7),Sunday,15,768.0715833333334
103 St-Corona Plaza (7),Sunday,16,602.6791833333333
103 St-Corona Plaza (7),Sunday,17,497.261
103 St-Corona Plaza (7),Sunday,18,402.88097500000003
103 St-Corona Plaza (7),Sunday,19,338.79971666666665
103 St-Corona Plaza (7),Sunday,20,290.17046666666664
103 St-Corona Plaza (7),Sunday,21,241.99928333333332
103 St-Corona Plaza (7),Sunday,22,167.41638333333333
103 St-Corona Plaza (7),Sunday,23,94.4859
103 St-Corona Plaza (7),Thursday,0,42.86343333333334
103 St-Corona Plaza (7),Thursday,1,39.22153333333333
103 St-Corona Plaza (7),Thursday,2,37.407675000000005
103 St-Corona Plaza (7),Thursday,3,77.79971666666668
103 St-Corona Plaza (7),Thursday,4,360.7272833333334
103 St-Corona Plaza (7),Thursday,5,1372.5798166666666
103 St-Corona Plaza (7),Thursday,6,2095.7570749999995
103 St-Corona Plaza (7),Thursday,7,2954.2092749999997
103 St-Corona Plaza (7),Thursday,8,2267.68675
103 St-Corona Plaza (7),Thursday,9,1357.5515166666667
103 St-Corona Plaza (7),Thursday,10,1021.5748416666667
103 St-Corona Plaza (7),Thursday,11,737.9976666666666
103 St-Corona Plaza (7),Thursday,12,717.6869416666667
103 St-Corona Plaza (7),Thursday,13,815.5335583333334
103 St-Corona Plaza (7),Thursday,14,970.843175
103 St-Corona Plaza (7),Thursday,15,1048.47185
103 St-Corona Plaza (7),Thursday,16,890.7193416666668
103 St-Corona Plaza (7),Thursday,17,787.4504916666666
103 St-Corona Plaza (7),Thursday,18,593.303525
103 St-Corona Plaza (7),Thursday,19,461.5975500000001
103 St-Corona Plaza (7),Thursday,20,364.53457499999996
103 St-Corona Plaza (7),Thursday,21,302.6431916666666
103 St-Corona Plaza (7),Thursday,22,212.81337500000004
103 St-Corona Plaza (7),Thursday,23,113.55680833333334
103 St-Corona Plaza (7),Tuesday,0,41.546733333333336
103 St-Corona Plaza (7),Tuesday,1,35.713183333333326
103 St-Corona Plaza (7),Tuesday,2,37.14259166666667
103 St-Corona Plaza (7),Tuesday,3,77.19870000000002
103 St-Corona Plaza (7),Tuesday,4,367.8163916666667
103 St-Corona Plaza (7),Tuesday,5,1423.3789333333332
103 St-Corona Plaza (7),Tuesday,6,2204.1488416666666
103 St-Corona Plaza (7),Tuesday,7,2911.746258333333
103 St-Corona Plaza (7),Tuesday,8,2211.3667416666663
103 St-Corona Plaza (7),Tuesday,9,1331.7114416666666
103 St-Corona Plaza (7),Tuesday,10,1022.2023166666667
103 St-Corona Plaza (7),Tuesday,11,738.713625
103 St-Corona Plaza (7),Tuesday,12,709.490825
103 St-Corona Plaza (7),Tuesday,13,818.8868166666666
103 St-Corona Plaza (7),Tuesday,14,941.3060416666668
103 St-Corona Plaza (7),Tuesday,15,1001.1334833333334
103 St-Corona Plaza (7),Tuesday,16,859.1005583333334
103 St-Corona Plaza (7),Tuesday,17,781.3372999999998
103 St-Corona Plaza (7),Tuesday,18,592.9805166666667
103 St-Corona Plaza (7),Tuesday,19,448.17951666666676
103 St-Corona Plaza (7),Tuesday,20,347.54870000000005
103 St-Corona Plaza (7),Tuesday,21,280.278625
103 St-Corona Plaza (7),Tuesday,22,194.68330833333334
103 St-Corona Plaza (7),Tuesday,23,104.07539166666665
103 St-Corona Plaza (7),Wednesday,0,43.246833333333335
103 St-Corona Plaza (7),Wednesday,1,36.707725
103 St-Corona Plaza (7),Wednesday,2,37.59661666666667
103 St-Corona Plaza (7),Wednesday,3,77.75901666666667
103 St-Corona Plaza (7),Wednesday,4,363.86879999999996
103 St-Corona Plaza (7),Wednesday,5,1413.9872749999997
103 St-Corona Plaza (7),Wednesday,6,2181.805441666667
103 St-Corona Plaza (7),Wednesday,7,3021.3020916666665
103 St-Corona Plaza (7),Wednesday,8,2291.0428666666667
103 St-Corona Plaza (7),Wednesday,9,1340.75795
103 St-Corona Plaza (7),Wednesday,10,1021.7099833333333
103 St-Corona Plaza (7),Wednesday,11,736.3510416666667
103 St-Corona Plaza (7),Wednesday,12,715.9440000000001
103 St-Corona Plaza (7),Wednesday,13,816.1031083333334
103 St-Corona Plaza (7),Wednesday,14,965.4741083333333
103 St-Corona Plaza (7),Wednesday,15,1022.5423
103 St-Corona Plaza (7),Wednesday,16,874.3647666666667
103 St-Corona Plaza (7),Wednesday,17,769.1832250000001
103 St-Corona Plaza (7),Wednesday,18,580.4891333333334
103 St-Corona Plaza (7),Wednesday,19,455.3999916666666
103 St-Corona Plaza (7),Wednesday,20,353.19556666666676
103 St-Corona Plaza (7),Wednesday,21,310.203725
103 St-Corona Plaza (7),Wednesday,22,189.834325
103 St-Corona Plaza (7),Wednesday,23,108.84403333333331
104 St (A),Friday,0,2.4181636363636367
104 St (A),Friday,1,0.78002
104 St (A),Friday,2,0.4
104 St (A),Friday,3,5.5092
104 St (A),Friday,4,14.705133333333334
104 St (A),Friday,5,76.36145833333335
104 St (A),Friday,6,170.07689166666668
104 St (A),Friday,7,200.952825
104 St (A),Friday,8,140.73513333333332
104 St (A),Friday,9,80.73875833333334
104 St (A),Friday,10,55.93354166666666
104 St (A),Friday,11,42.177975
104 St (A),Friday,12,37.72550833333333
104 St (A),Friday,13,46.618175
104 St (A),Friday,14,66.38069166666666
104 St (A),Friday,15,51.89515
104 St (A),Friday,16,40.638575
104 St (A),Friday,17,37.32585
104 St (A),Friday,18,26.880991666666663
104 St (A),Friday,19,19.187833333333334
104 St (A),Friday,20,16.213058333333333
104 St (A),Friday,21,14.541883333333331
104 St (A),Friday,22,8.898224999999998
104 St (A),Friday,23,5.4874583333333335
104 St (A),Monday,0,0.9916666666666667
104 St (A),Monday,1,1.0583166666666666
104 St (A),Monday,2,1.3875000000000002
104 St (A),Monday,3,7.358383333333332
104 St (A),Monday,4,14.242191666666669
104 St (A),Monday,5,74.49810833333335
104 St (A),Monday,6,168.04456666666667
104 St (A),Monday,7,215.8677583333333
104 St (A),Monday,8,156.57752499999998
104 St (A),Monday,9,77.63098333333333
104 St (A),Monday,10,54.45549166666667
104 St (A),Monday,11,42.74099166666667
104 St (A),Monday,12,38.588899999999995
104 St (A),Monday,13,49.202358333333336
104 St (A),Monday,14,62.46045833333333
104 St (A),Monday,15,42.73313333333334
104 St (A),Monday,16,35.56586666666667
104 St (A),Monday,17,33.154025
104 St (A),Monday,18,24.425025
104 St (A),Monday,19,16.55136666666667
104 St (A),Monday,20,16.032241666666668
104 St (A),Monday,21,11.729383333333331
104 St (A),Monday,22,6.345958333333335
104 St (A),Monday,23,4.253958333333332
104 St (A),Saturday,0,2.6124666666666667
104 St (A),Saturday,1,0.9136363636363637
104 St (A),Saturday,2,0.675
104 St (A),Saturday,3,2.3874
104 St (A),Saturday,4,10.720616666666666
104 St (A),Saturday,5,21.771308333333334
104 St (A),Saturday,6,38.747899999999994
104 St (A),Saturday,7,38.092291666666675
104 St (A),Saturday,8,45.507358333333336
104 St (A),Saturday,9,38.24798333333333
104 St (A),Saturday,10,31.466316666666668
104 St (A),Saturday,11,33.615991666666666
104 St (A),Saturday,12,31.002491666666668
104 St (A),Saturday,13,35.546441666666674
104 St (A),Saturday,14,35.446574999999996
104 St (A),Saturday,15,27.40919166666667
104 St (A),Saturday,16,24.254183333333334
104 St (A),Saturday,17,22.438466666666667
104 St (A),Saturday,18,18.950341666666667
104 St (A),Saturday,19,13.903566666666668
104 St (A),Saturday,20,12.708283333333334
104 St (A),Saturday,21,9.658816666666667
104 St (A),Saturday,22,7.563091666666666
104 St (A),Saturday,23,4.095933333333333
104 St (A),Sunday,0,1.686418181818182
104 St (A),Sunday,1,1.0727272727272728
104 St (A),Sunday,2,0.7958333333333334
104 St (A),Sunday,3,2.4408818181818184
104 St (A),Sunday,4,5.921091666666666
104 St (A),Sunday,5,14.192108333333337
104 St (A),Sunday,6,18.863824999999995
104 St (A),Sunday,7,32.44144166666667
104 St (A),Sunday,8,30.457324999999997
104 St (A),Sunday,9,28.747850000000003
104 St (A),Sunday,10,26.119116666666667
104 St (A),Sunday,11,23.25096666666667
104 St (A),Sunday,12,28.275850000000002
104 St (A),Sunday,13,31.16954166666667
104 St (A),Sunday,14,27.782091666666663
104 St (A),Sunday,15,23.68964166666667
104 St (A),Sunday,16,18.525175
104 St (A),Sunday,17,17.797741666666667
104 St (A),Sunday,18,15.187608333333332
104 St (A),Sunday,19,9.674958333333333
104 St (A),Sunday,20,10.3834
104 St (A),Sunday,21,7.979166666666667
104 St (A),Sunday,22,4.6166583333333335
104 St (A),Sunday,23,2.774983333333333
104 St (A),Thursday,0,2.245816666666667
104 St (A),Thursday,1,0.625
104 St (A),Thursday,2,0.5375
104 St (A),Thursday,3,6.854645454545454
104 St (A),Thursday,4,16.435225
104 St (A),Thursday,5,81.90999999999998
104 St (A),Thursday,6,177.64268333333334
104 St (A),Thursday,7,226.48488333333333
104 St (A),Thursday,8,174.682275
104 St (A),Thursday,9,84.80553333333333
104 St (A),Thursday,10,58.163558333333334
104 St (A),Thursday,11,43.881566666666664
104 St (A),Thursday,12,39.86671666666667
104 St (A),Thursday,13,51.12701666666667
104 St (A),Thursday,14,69.90190833333334
104 St (A),Thursday,15,51.81456666666666
104 St (A),Thursday,16,41.54434166666666
104 St (A),Thursday,17,34.648558333333334
104 St (A),Thursday,18,24.26635833333333
104 St (A),Thursday,19,16.807266666666667
104 St (A),Thursday,20,15.263033333333334
104 St (A),Thursday,21,13.937550000000002
104 St (A),Thursday,22,6.925175
104 St (A),Thursday,23,4.30825
104 St (A),Tuesday,0,1.4166333333333334
104 St (A),Tuesday,1,0.8045454545454546
104 St (A),Tuesday,2,1.0375
104 St (A),Tuesday,3,7.937374999999999
104 St (A),Tuesday,4,17.80559166666667
104 St (A),Tuesday,5,83.60903333333334
104 St (A),Tuesday,6,192.6614
104 St (A),Tuesday,7,234.10035000000002
104 St (A),Tuesday,8,178.04665000000003
104 St (A),Tuesday,9,85.31006666666667
104 St (A),Tuesday,10,56.373375
104 St (A),Tuesday,11,42.101058333333334
104 St (A),Tuesday,12,40.14971666666667
104 St (A),Tuesday,13,53.185225
104 St (A),Tuesday,14,68.553875
104 St (A),Tuesday,15,46.689216666666674
104 St (A),Tuesday,16,40.43635833333333
104 St (A),Tuesday,17,37.069541666666666
104 St (A),Tuesday,18,24.940033333333336
104 St (A),Tuesday,19,17.4254
104 St (A),Tuesday,20,16.427758333333333
104 St (A),Tuesday,21,12.129333333333333
104 St (A),Tuesday,22,7.9586666666666686
104 St (A),Tuesday,23,4.0248083333333335
104 St (A),Wednesday,0,2.0915916666666665
104 St (A),Wednesday,1,0.7625
104 St (A),Wednesday,2,0.8699999999999999
104 St (A),Wednesday,3,7.5953181818181825
104 St (A),Wednesday,4,15.253908333333333
104 St (A),Wednesday,5,81.64295833333334
104 St (A),Wednesday,6,191.18613333333337
104 St (A),Wednesday,7,235.5316833333333
104 St (A),Wednesday,8,175.16619999999998
104 St (A),Wednesday,9,88.6211
104 St (A),Wednesday,10,56.134966666666664
104 St (A),Wednesday,11,46.326674999999994
104 St (A),Wednesday,12,35.948375
104 St (A),Wednesday,13,48.127858333333336
104 St (A),Wednesday,14,66.38833333333334
104 St (A),Wednesday,15,47.07665
104 St (A),Wednesday,16,40.69746666666666
104 St (A),Wednesday,17,37.75695833333333
104 St (A),Wednesday,18,23.655083333333334
104 St (A),Wednesday,19,15.995991666666669
104 St (A),Wednesday,20,16.929425000000002
104 St (A),Wednesday,21,13.236975000000001
104 St (A),Wednesday,22,6.958366666666667
104 St (A),Wednesday,23,4.87075
"104 St (J,Z)",Friday,0,5.792450000000001
"104 St (J,Z)",Friday,1,2.829183333333333
"104 St (J,Z)",Friday,2,5.212716666666666
"104 St (J,Z)",Friday,3,11.851025
"104 St (J,Z)",Friday,4,49.83206666666666
"104 St (J,Z)",Friday,5,134.46073333333337
"104 St (J,Z)",Friday,6,224.22486666666666
"104 St (J,Z)",Friday,7,317.7823583333333
"104 St (J,Z)",Friday,8,240.36531666666667
"104 St (J,Z)",Friday,9,131.74113333333332
"104 St (J,Z)",Friday,10,88.34616666666666
"104 St (J,Z)",Friday,11,79.20870833333333
"104 St (J,Z)",Friday,12,82.11261666666667
"104 St (J,Z)",Friday,13,78.35175833333334
"104 St (J,Z)",Friday,14,106.55963333333334
"104 St (J,Z)",Friday,15,97.61864166666665
"104 St (J,Z)",Friday,16,80.88520833333332
"104 St (J,Z)",Friday,17,76.88915
"104 St (J,Z)",Friday,18,64.01753333333333
"104 St (J,Z)",Friday,19,45.27753333333333
"104 St (J,Z)",Friday,20,35.55095
"104 St (J,Z)",Friday,21,29.13768333333333
"104 St (J,Z)",Friday,22,17.157808333333335
"104 St (J,Z)",Friday,23,11.77485
"104 St (J,Z)",Monday,0,3.38335
"104 St (J,Z)",Monday,1,2.433216666666667
"104 St (J,Z)",Monday,2,3.2082833333333336
"104 St (J,Z)",Monday,3,6.721175
"104 St (J,Z)",Monday,4,33.03599166666667
"104 St (J,Z)",Monday,5,138.96558333333334
"104 St (J,Z)",Monday,6,225.92209166666666
"104 St (J,Z)",Monday,7,317.576925
"104 St (J,Z)",Monday,8,247.42885833333332
"104 St (J,Z)",Monday,9,140.3094583333333
"104 St (J,Z)",Monday,10,80.53550000000001
"104 St (J,Z)",Monday,11,72.77457499999998
"104 St (J,Z)",Monday,12,78.56833333333334
"104 St (J,Z)",Monday,13,77.83805833333334
"104 St (J,Z)",Monday,14,97.85185
"104 St (J,Z)",Monday,15,86.87506666666668
"104 St (J,Z)",Monday,16,81.683425
"104 St (J,Z)",Monday,17,71.99118333333332
"104 St (J,Z)",Monday,18,54.47020833333334
"104 St (J,Z)",Monday,19,37.74755833333333
"104 St (J,Z)",Monday,20,34.70238333333334
"104 St (J,Z)",Monday,21,23.085816666666663
"104 St (J,Z)",Monday,22,14.834008333333331
"104 St (J,Z)",Monday,23,8.9929
"104 St (J,Z)",Saturday,0,5.2002999999999995
"104 St (J,Z)",Saturday,1,1.9749833333333335
"104 St (J,Z)",Saturday,2,3.108125
"104 St (J,Z)",Saturday,3,4.27935
"104 St (J,Z)",Saturday,4,16.479650000000003
"104 St (J,Z)",Saturday,5,29.01139166666667
"104 St (J,Z)",Saturday,6,39.448825
"104 St (J,Z)",Saturday,7,56.814416666666666
"104 St (J,Z)",Saturday,8,56.957533333333345
"104 St (J,Z)",Saturday,9,53.95834166666666
"104 St (J,Z)",Saturday,10,46.11522500000001
"104 St (J,Z)",Saturday,11,43.81691666666668
"104 St (J,Z)",Saturday,12,44.73268333333332
"104 St (J,Z)",Saturday,13,47.571925
"104 St (J,Z)",Saturday,14,46.436175
"104 St (J,Z)",Saturday,15,37.820975
"104 St (J,Z)",Saturday,16,33.14608333333333
"104 St (J,Z)",Saturday,17,31.59545
"104 St (J,Z)",Saturday,18,27.00063333333333
"104 St (J,Z)",Saturday,19,21.709108333333333
"104 St (J,Z)",Saturday,20,17.71268333333333
"104 St (J,Z)",Saturday,21,15.316975
"104 St (J,Z)",Saturday,22,11.414108333333333
"104 St (J,Z)",Saturday,23,7.275041666666667
"104 St (J,Z)",Sunday,0,4.120891666666666
"104 St (J,Z)",Sunday,1,2.4
"104 St (J,Z)",Sunday,2,2.950025
"104 St (J,Z)",Sunday,3,3.941616666666667
"104 St (J,Z)",Sunday,4,13.767816666666668
"104 St (J,Z)",Sunday,5,16.908141666666666
"104 St (J,Z)",Sunday,6,27.021900000000006
"104 St (J,Z)",Sunday,7,34.50336666666666
"104 St (J,Z)",Sunday,8,39.22398333333334
