Month,Precinct,CrimeName,CrimeCount
Jun,78,ASSAULT 3 AND RELATED OFFENSES,1
Jun,78,HARRASSMENT 2,3
Jun,78,SEX CRIMES,2
Jun,84,ASSAULT 3 AND RELATED OFFENSES,1
Jun,84,FELONY ASSAULT,1
Jun,84,HARRASSMENT 2,1
Jun,84,OFF. AGNST PUB ORD SENSBLTY AND,1
Jun,88,HARRASSMENT 2,1
Jun,69,HARRASSMENT 2,1
Jun,73,FELONY ASSAULT,2
Jun,73,HARRASSMENT 2,4
Jun,73,OFFENSES AGAINST THE PERSON,1
Jun,75,ASSAULT 3 AND RELATED OFFENSES,4
Jun,75,HARRASSMENT 2,2
Jun,75,OFFENSES AGAINST THE PERSON,1
Jun,75,SEX CRIMES,1
Jun,79,SEX CRIMES,1
Jun,81,FELONY ASSAULT,1
Jun,81,HARRASSMENT 2,1
Jun,81,MISCELLANEOUS PENAL LAW,2
Jun,81,MURDER AND NON-NEGL. MANSLAUGHTE,1
Jun,81,ROBBERY,1
Jun,83,ASSAULT 3 AND RELATED OFFENSES,3
Jun,83,HARRASSMENT 2,1
Jun,83,OFFENSES AGAINST THE PERSON,2
Jun,83,ROBBERY,1
Jun,90,SEX CRIMES,1
Jun,94,HARRASSMENT 2,1
Jun,104,ROBBERY,2
Jun,60,ASSAULT 3 AND RELATED OFFENSES,1
Jun,60,DANGEROUS WEAPONS,1
Jun,60,HARRASSMENT 2,1
Jun,60,OFFENSES AGAINST THE PERSON,1
Jun,60,ROBBERY,4
Jun,61,ASSAULT 3 AND RELATED OFFENSES,1
Jun,61,FELONY ASSAULT,1
Jun,61,HARRASSMENT 2,1
Jun,61,ROBBERY,1
Jun,62,ASSAULT 3 AND RELATED OFFENSES,3
Jun,62,FELONY ASSAULT,1
Jun,62,HARRASSMENT 2,1
Jun,62,ROBBERY,2
Jun,62,SEX CRIMES,2
Jun,66,ASSAULT 3 AND RELATED OFFENSES,1
Jun,68,ASSAULT 3 AND RELATED OFFENSES,1
Jun,68,SEX CRIMES,1
Jun,70,ASSAULT 3 AND RELATED OFFENSES,1
Jun,72,HARRASSMENT 2,1
Jun,72,MISCELLANEOUS PENAL LAW,2
Jun,72,OFFENSES AGAINST THE PERSON,1
Jul,10,SEX CRIMES,1
Jul,14,ASSAULT 3 AND RELATED OFFENSES,7
Jul,14,FELONY ASSAULT,7
Jul,14,HARRASSMENT 2,3
Jul,14,OFF. AGNST PUB ORD SENSBLTY AND,5
Jul,14,OFFENSES AGAINST THE PERSON,1
Jul,14,ROBBERY,1
Jul,18,ASSAULT 3 AND RELATED OFFENSES,6
Jul,18,HARRASSMENT 2,3
Jul,18,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,18,ROBBERY,1
Jul,18,SEX CRIMES,2
Jul,19,ASSAULT 3 AND RELATED OFFENSES,1
Jul,20,ASSAULT 3 AND RELATED OFFENSES,6
Jul,20,FELONY ASSAULT,1
Jul,24,FELONY ASSAULT,1
Jul,1,ASSAULT 3 AND RELATED OFFENSES,2
Jul,1,FELONY ASSAULT,2
Jul,1,HARRASSMENT 2,6
Jul,1,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,1,SEX CRIMES,2
Jul,5,ASSAULT 3 AND RELATED OFFENSES,4
Jul,5,HARRASSMENT 2,5
Jul,5,MISCELLANEOUS PENAL LAW,1
Jul,5,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,5,ROBBERY,1
Jul,6,ASSAULT 3 AND RELATED OFFENSES,5
Jul,6,FELONY ASSAULT,1
Jul,6,HARRASSMENT 2,2
Jul,6,OFFENSES AGAINST THE PERSON,1
Jul,10,HARRASSMENT 2,2
Jul,13,HARRASSMENT 2,3
Jul,14,ASSAULT 3 AND RELATED OFFENSES,4
Jul,14,FELONY ASSAULT,1
Jul,14,HARRASSMENT 2,1
Jul,14,OFF. AGNST PUB ORD SENSBLTY AND,2
Jul,24,ASSAULT 3 AND RELATED OFFENSES,2
Jul,24,DISORDERLY CONDUCT,1
Jul,24,HARRASSMENT 2,2
Jul,26,ASSAULT 3 AND RELATED OFFENSES,3
Jul,26,FELONY ASSAULT,1
Jul,26,HARRASSMENT 2,2
Jul,26,OFFENSES AGAINST THE PERSON,1
Jul,26,ROBBERY,1
Jul,28,FELONY ASSAULT,1
Jul,28,HARRASSMENT 2,1
Jul,28,ROBBERY,1
Jul,30,HARRASSMENT 2,1
Jul,30,ROBBERY,2
Jul,32,ASSAULT 3 AND RELATED OFFENSES,2
Jul,32,HARRASSMENT 2,2
Jul,32,MISCELLANEOUS PENAL LAW,1
Jul,32,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,33,OFFENSES AGAINST THE PERSON,1
Jul,34,ASSAULT 3 AND RELATED OFFENSES,1
Jul,34,MISCELLANEOUS PENAL LAW,1
Jul,34,ROBBERY,1
Jul,5,ASSAULT 3 AND RELATED OFFENSES,1
Jul,5,HARRASSMENT 2,3
Jul,7,HARRASSMENT 2,2
Jul,7,ROBBERY,1
Jul,7,SEX CRIMES,1
Jul,9,ASSAULT 3 AND RELATED OFFENSES,1
Jul,9,HARRASSMENT 2,1
Jul,9,SEX CRIMES,1
Jul,13,ASSAULT 3 AND RELATED OFFENSES,3
Jul,13,FELONY ASSAULT,1
Jul,13,HARRASSMENT 2,8
Jul,13,SEX CRIMES,3
Jul,14,ASSAULT 3 AND RELATED OFFENSES,5
Jul,14,HARRASSMENT 2,1
Jul,14,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,14,ROBBERY,1
Jul,17,ASSAULT 3 AND RELATED OFFENSES,2
Jul,17,HARRASSMENT 2,2
Jul,19,ASSAULT 3 AND RELATED OFFENSES,6
Jul,19,HARRASSMENT 2,6
Jul,19,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,19,OFFENSES AGAINST THE PERSON,1
Jul,19,ROBBERY,1
Jul,25,ASSAULT 3 AND RELATED OFFENSES,4
Jul,25,DISORDERLY CONDUCT,1
Jul,25,HARRASSMENT 2,4
Jul,40,ASSAULT 3 AND RELATED OFFENSES,7
Jul,40,FELONY ASSAULT,2
Jul,40,HARRASSMENT 2,2
Jul,40,OFF. AGNST PUB ORD SENSBLTY AND,2
Jul,40,ROBBERY,1
Jul,40,SEX CRIMES,1
Jul,44,ASSAULT 3 AND RELATED OFFENSES,3
Jul,44,FELONY ASSAULT,5
Jul,44,HARRASSMENT 2,3
Jul,44,SEX CRIMES,2
Jul,46,SEX CRIMES,1
Jul,52,ASSAULT 3 AND RELATED OFFENSES,1
Jul,52,ROBBERY,1
Jul,52,SEX CRIMES,2
Jul,40,ASSAULT 3 AND RELATED OFFENSES,4
Jul,40,ROBBERY,1
Jul,41,ASSAULT 3 AND RELATED OFFENSES,3
Jul,41,FELONY ASSAULT,1
Jul,41,MISCELLANEOUS PENAL LAW,2
Jul,41,OFF. AGNST PUB ORD SENSBLTY AND,1
Jul,41,OFFENSES AGAINST THE PERSON,3
Jul,41,ROBBERY,1
Jul,42,ASSAULT 3 AND RELATED OFFENSES,2
Jul,43,OFFENSES AGAINST THE PERSON,1
Jul,43,ROBBERY,1
Jul,47,ASSAULT 3 AND RELATED OFFENSES,3
Jul,47,FELONY ASSAULT,1
Jul,47,SEX CRIMES,1
Jul,48,ASSAULT 3 AND RELATED OFFENSES,3
Jul,49,HARRASSMENT 2,1
Jul,52,ASSAULT 3 AND RELATED OFFENSES,3
Jul,52,FELONY ASSAULT,1
Jul,52,OFFENSES AGAINST THE PERSON,1
Jul,102,ASSAULT 3 AND RELATED OFFENSES,1
Jul,102,HARRASSMENT 2,1
Jul,102,ROBBERY,2
Jul,103,ASSAULT 3 AND RELATED OFFENSES,1
Jul,103,DANGEROUS WEAPONS,1
Jul,107,ROBBERY,2
