station,month,avg_ridership
"Lexington Av-53 St (E,M)/51 St (6)",9,3046.4906684523803
"Lexington Av-53 St (E,M)/51 St (6)",10,3138.9149928571433
"Lexington Av-53 St (E,M)/51 St (6)",11,3048.4085119047622
"Lexington Av-53 St (E,M)/51 St (6)",12,3096.2846886904763
"Lexington Av/63 St (F,Q)",1,490.4014244047618
"Lexington Av/63 St (F,Q)",2,520.7810011904761
"Lexington Av/63 St (F,Q)",3,546.1334916666666
"Lexington Av/63 St (F,Q)",4,894.850867857143
"Lexington Av/63 St (F,Q)",5,975.3295767857142
"Lexington Av/63 St (F,Q)",6,967.302595238095
"Lexington Av/63 St (F,Q)",7,803.212074404762
"Lexington Av/63 St (F,Q)",8,860.8296291666668
"Lexington Av/63 St (F,Q)",9,1122.5480845238098
"Lexington Av/63 St (F,Q)",10,1171.6391797619053
"Lexington Av/63 St (F,Q)",11,1113.859883928571
"Lexington Av/63 St (F,Q)",12,1031.7304994047618
Liberty Av (C),1,106.12829107142856
Liberty Av (C),2,113.40967559523807
Liberty Av (C),3,121.69185476190478
Liberty Av (C),4,112.168231547619
Liberty Av (C),5,119.52787738095242
Liberty Av (C),6,112.25554404761904
Liberty Av (C),7,93.19254404761902
Liberty Av (C),8,95.05091785714288
Liberty Av (C),9,121.12914285714282
Liberty Av (C),10,128.75165059523812
Liberty Av (C),11,122.28337380952375
Liberty Av (C),12,116.89974642857142
Livonia Av (L),1,125.77167678571428
Livonia Av (L),2,132.28955595238097
Livonia Av (L),3,146.5567535714286
Livonia Av (L),4,129.64740773809524
Livonia Av (L),5,132.8429488095238
Livonia Av (L),6,130.40042023809522
Livonia Av (L),7,113.49555952380953
Livonia Av (L),8,124.56427023809522
Livonia Av (L),9,149.4915886904762
Livonia Av (L),10,151.50584821428572
Livonia Av (L),11,123.5495392857143
Livonia Av (L),12,119.06184761904763
Longwood Av (6),1,138.47118511904762
Longwood Av (6),2,145.1063529761905
Longwood Av (6),3,157.01384999999993
Longwood Av (6),4,155.56387261904763
Longwood Av (6),5,163.06813749999998
Longwood Av (6),6,147.10858511904763
Longwood Av (6),7,128.0190125
Longwood Av (6),8,134.09984761904764
Longwood Av (6),9,182.10754940476193
Longwood Av (6),10,174.81326130952382
Longwood Av (6),11,162.58980654761908
Longwood Av (6),12,152.92023511904773
Lorimer St (L)/Metropolitan Av (G),1,881.1393547619052
Lorimer St (L)/Metropolitan Av (G),2,918.333151785714
Lorimer St (L)/Metropolitan Av (G),3,982.9237035714286
Lorimer St (L)/Metropolitan Av (G),4,1033.6318607142855
Lorimer St (L)/Metropolitan Av (G),5,1020.3082613095237
Lorimer St (L)/Metropolitan Av (G),6,979.4466345238095
Lorimer St (L)/Metropolitan Av (G),7,677.0012089285715
Lorimer St (L)/Metropolitan Av (G),8,755.1337386904763
Lorimer St (L)/Metropolitan Av (G),9,1053.7291029761902
Lorimer St (L)/Metropolitan Av (G),10,1057.6434095238096
Lorimer St (L)/Metropolitan Av (G),11,1017.3582898809523
Lorimer St (L)/Metropolitan Av (G),12,951.9350511904763
"Lorimer St (M,J)",1,192.5033238095238
"Lorimer St (M,J)",2,193.50531726190474
"Lorimer St (M,J)",3,206.73496428571423
"Lorimer St (M,J)",4,210.18287916666668
"Lorimer St (M,J)",5,216.9316529761905
"Lorimer St (M,J)",6,216.5462154761904
"Lorimer St (M,J)",7,193.64517261904768
"Lorimer St (M,J)",8,208.53717678571434
"Lorimer St (M,J)",9,224.74164940476197
"Lorimer St (M,J)",10,215.08610178571428
"Lorimer St (M,J)",11,221.8745124999999
"Lorimer St (M,J)",12,215.13776845238095
Marble Hill-225 St (1),1,211.70722321428582
Marble Hill-225 St (1),2,216.77595773809517
Marble Hill-225 St (1),3,242.40762202380938
Marble Hill-225 St (1),4,235.12008154761912
Marble Hill-225 St (1),5,238.18566190476193
Marble Hill-225 St (1),6,216.8913279761905
Marble Hill-225 St (1),7,173.2640263116624
Marble Hill-225 St (1),8,208.50460357142865
Marble Hill-225 St (1),9,255.94873333333328
Marble Hill-225 St (1),10,262.7536970238095
Marble Hill-225 St (1),11,259.422418452381
Marble Hill-225 St (1),12,248.2831565476191
"Marcy Av (M,J,Z)",1,592.3059803571427
"Marcy Av (M,J,Z)",2,567.6158880952382
"Marcy Av (M,J,Z)",3,680.6155684523809
"Marcy Av (M,J,Z)",4,721.2580095238095
"Marcy Av (M,J,Z)",5,697.2616583333336
"Marcy Av (M,J,Z)",6,729.6061541666666
"Marcy Av (M,J,Z)",7,534.388738095238
"Marcy Av (M,J,Z)",8,554.5429232142857
"Marcy Av (M,J,Z)",9,804.4335333333333
"Marcy Av (M,J,Z)",10,595.3106940476189
"Marcy Av (M,J,Z)",11,640.6542666666666
"Marcy Av (M,J,Z)",12,636.6200142857142
Mets-Willets Point (7),1,129.00098690476187
Mets-Willets Point (7),2,144.95926071428573
Mets-Willets Point (7),3,223.764956547619
Mets-Willets Point (7),4,404.23613452380937
Mets-Willets Point (7),5,501.6545065476189
Mets-Willets Point (7),6,620.732682142857
Mets-Willets Point (7),7,485.74408095238095
Mets-Willets Point (7),8,1014.5862345238097
Mets-Willets Point (7),9,915.1634250000001
Mets-Willets Point (7),10,587.9116934523809
Mets-Willets Point (7),11,311.71605119047626
Mets-Willets Point (7),12,150.3481422619048
Middle Village-Metropolitan Av (M),1,184.7535422619048
Middle Village-Metropolitan Av (M),2,188.84133809523803
Middle Village-Metropolitan Av (M),3,208.2108964285715
Middle Village-Metropolitan Av (M),4,196.4841392857143
Middle Village-Metropolitan Av (M),5,201.18474821428566
Middle Village-Metropolitan Av (M),6,196.29760119047626
Middle Village-Metropolitan Av (M),7,168.28934047619046
Middle Village-Metropolitan Av (M),8,175.98131964285716
Middle Village-Metropolitan Av (M),9,199.25393095238093
Middle Village-Metropolitan Av (M),10,217.69646428571434
Middle Village-Metropolitan Av (M),11,205.68909702380955
Middle Village-Metropolitan Av (M),12,193.66717142857146
Middletown Rd (6),1,91.42966726190475
Middletown Rd (6),2,92.4719535714286
Middletown Rd (6),3,98.77042117550613
Middletown Rd (6),4,94.86826428571432
Middletown Rd (6),5,97.38864464285713
Middletown Rd (6),6,92.86434047619046
Middletown Rd (6),7,78.36809821428572
Middletown Rd (6),8,81.3003160714286
Middletown Rd (6),9,104.23926428571427
Middletown Rd (6),10,104.12681011904762
Middletown Rd (6),11,94.43091071428573
Middletown Rd (6),12,92.4609500035643
Montrose Av (L),1,384.1677875000001
Montrose Av (L),2,413.8821154761904
Montrose Av (L),3,407.1927595238095
Montrose Av (L),4,393.7250166666667
Montrose Av (L),5,398.3425714285713
Montrose Av (L),6,365.3006232142857
Montrose Av (L),7,336.60078154761914
Montrose Av (L),8,355.89714642857143
Montrose Av (L),9,413.54451785714286
Montrose Av (L),10,432.4399970238096
Montrose Av (L),11,408.6766517857143
Montrose Av (L),12,363.1091976190476
Morgan Av (L),1,401.2411005952382
Morgan Av (L),2,436.4253982142857
Morgan Av (L),3,436.4664488095238
Morgan Av (L),4,424.6744565476191
Morgan Av (L),5,425.40014285714284
Morgan Av (L),6,380.8214851190475
Morgan Av (L),7,335.16000178571414
Morgan Av (L),8,367.0114089285714
Morgan Av (L),9,425.00818690476206
Morgan Av (L),10,476.44679404761905
Morgan Av (L),11,441.9840071428571
Morgan Av (L),12,393.97522976190487
Morris Park (5),1,115.6987481818182
Morris Park (5),2,118.47379104274242
Morris Park (5),3,124.08580047761617
Morris Park (5),4,88.35248985081373
Morris Park (5),5,123.46182437888199
Morris Park (5),6,125.64770293098255
Morris Park (5),7,103.8413458478513
Morris Park (5),8,110.08617687389774
Morris Park (5),9,126.3267009409752
Morris Park (5),10,137.8687100865801
Morris Park (5),11,125.00697064442544
Morris Park (5),12,122.28487439406899
Morrison Av-Soundview (6),1,233.553705952381
Morrison Av-Soundview (6),2,238.91318630952378
Morrison Av-Soundview (6),3,247.2302065476191
Morrison Av-Soundview (6),4,246.11481845238092
Morrison Av-Soundview (6),5,246.61605952380955
Morrison Av-Soundview (6),6,225.41573809523814
Morrison Av-Soundview (6),7,206.91140595238096
Morrison Av-Soundview (6),8,211.2320857142857
Morrison Av-Soundview (6),9,272.55777857142857
Morrison Av-Soundview (6),10,275.8654541666666
Morrison Av-Soundview (6),11,251.47202738095243
Morrison Av-Soundview (6),12,253.6035982142856
Mosholu Pkwy (4),1,336.07390238095235
Mosholu Pkwy (4),2,364.30293273809525
Mosholu Pkwy (4),3,341.32341309523815
Mosholu Pkwy (4),4,339.25313452380954
Mosholu Pkwy (4),5,344.35386369047615
Mosholu Pkwy (4),6,342.9530202380952
Mosholu Pkwy (4),7,281.4738226190476
Mosholu Pkwy (4),8,290.0554214285715
Mosholu Pkwy (4),9,355.80651547619044
Mosholu Pkwy (4),10,364.460805952381
Mosholu Pkwy (4),11,351.2692434523808
Mosholu Pkwy (4),12,310.04398333333336
Mt Eden Av (4),1,194.87130654761904
Mt Eden Av (4),2,209.8502077380952
Mt Eden Av (4),3,205.6729791666666
Mt Eden Av (4),4,205.0034047619048
Mt Eden Av (4),5,208.63292738095245
Mt Eden Av (4),6,199.99962261904764
Mt Eden Av (4),7,180.28474404761909
Mt Eden Av (4),8,185.2970238095238
Mt Eden Av (4),9,221.43529999999998
Mt Eden Av (4),10,226.85637559523815
Mt Eden Av (4),11,228.05656071428564
Mt Eden Av (4),12,202.78640178571425
"Myrtle Av (M,J,Z)",1,574.531929761905
"Myrtle Av (M,J,Z)",2,598.2310922619047
"Myrtle Av (M,J,Z)",3,634.8308351190474
"Myrtle Av (M,J,Z)",4,639.992026785714
"Myrtle Av (M,J,Z)",5,674.9279166666665
"Myrtle Av (M,J,Z)",6,640.7276690476192
"Myrtle Av (M,J,Z)",7,550.0460928571429
"Myrtle Av (M,J,Z)",8,570.5206898809523
"Myrtle Av (M,J,Z)",9,626.5381708333334
"Myrtle Av (M,J,Z)",10,630.7908267857142
"Myrtle Av (M,J,Z)",11,615.8910446428572
"Myrtle Av (M,J,Z)",12,578.0616095238095
Myrtle-Willoughby Avs (G),1,265.5541769620811
Myrtle-Willoughby Avs (G),2,273.008030952381
Myrtle-Willoughby Avs (G),3,288.8535297619047
Myrtle-Willoughby Avs (G),4,286.84327321428583
Myrtle-Willoughby Avs (G),5,277.24909345238086
Myrtle-Willoughby Avs (G),6,258.1294261904762
Myrtle-Willoughby Avs (G),7,39.04894222040484
Myrtle-Willoughby Avs (G),8,106.20524345238093
Myrtle-Willoughby Avs (G),9,282.39804821428567
Myrtle-Willoughby Avs (G),10,284.7653351190475
Myrtle-Willoughby Avs (G),11,283.06195892857136
Myrtle-Willoughby Avs (G),12,277.9102702380952
"Myrtle-Wyckoff Avs (L,M)",1,1055.472575
"Myrtle-Wyckoff Avs (L,M)",2,1132.7578071428575
"Myrtle-Wyckoff Avs (L,M)",3,1168.8221214285713
"Myrtle-Wyckoff Avs (L,M)",4,1140.8884952380947
"Myrtle-Wyckoff Avs (L,M)",5,1197.8959035714283
"Myrtle-Wyckoff Avs (L,M)",6,1133.0149327380957
"Myrtle-Wyckoff Avs (L,M)",7,976.6584178571427
"Myrtle-Wyckoff Avs (L,M)",8,1060.8389797619047
"Myrtle-Wyckoff Avs (L,M)",9,1289.971026190476
"Myrtle-Wyckoff Avs (L,M)",10,1298.6337791666667
"Myrtle-Wyckoff Avs (L,M)",11,1274.8819886904762
"Myrtle-Wyckoff Avs (L,M)",12,1248.0128982142855
Nassau Av (G),1,525.7066216508892
Nassau Av (G),2,551.0829803571428
Nassau Av (G),3,617.6804482142857
Nassau Av (G),4,638.4138208333334
Nassau Av (G),5,580.6644357142857
Nassau Av (G),6,581.3090678571428
Nassau Av (G),7,114.64569974210187
Nassau Av (G),8,253.5128476190476
Nassau Av (G),9,597.6049410714286
Nassau Av (G),10,578.2443892857141
Nassau Av (G),11,590.2526184523808
Nassau Av (G),12,566.6938833333336
Neck Rd (Q),1,203.56978630952386
Neck Rd (Q),2,220.16154226190474
Neck Rd (Q),3,222.3208851190477
Neck Rd (Q),4,198.24247405546052
Neck Rd (Q),5,228.99888511904754
Neck Rd (Q),6,222.8192678571428
Neck Rd (Q),7,196.93206428571435
Neck Rd (Q),8,205.33299821428568
Neck Rd (Q),9,243.45328809523807
Neck Rd (Q),10,222.47236309523817
Neck Rd (Q),11,230.75271785714284
Neck Rd (Q),12,227.29468809523803
Neptune Av (F),1,75.47896501996011
Neptune Av (F),2,66.94642036890644
Neptune Av (F),3,85.06417928141134
Neptune Av (F),4,74.77225910678641
Neptune Av (F),5,83.44945050177097
Neptune Av (F),6,76.16451090791739
Neptune Av (F),7,62.170479041916174
Neptune Av (F),8,59.50489217532467
Neptune Av (F),9,80.19146292102207
Neptune Av (F),10,91.5590113095238
Neptune Av (F),11,69.88455589891646
Neptune Av (F),12,76.65842327131449
"Nereid Av (2,5)",1,108.04647023809528
"Nereid Av (2,5)",2,111.45570416666669
"Nereid Av (2,5)",3,123.38378511904764
"Nereid Av (2,5)",4,124.26120952380946
"Nereid Av (2,5)",5,121.33122797619045
"Nereid Av (2,5)",6,109.53014464285712
"Nereid Av (2,5)",7,95.99943000427717
"Nereid Av (2,5)",8,96.73278154761908
"Nereid Av (2,5)",9,131.3830053571429
"Nereid Av (2,5)",10,131.1127839285714
"Nereid Av (2,5)",11,129.95928869047617
"Nereid Av (2,5)",12,111.8397255952381
"Nevins St (2,3,4,5)",1,492.662081547619
"Nevins St (2,3,4,5)",2,517.465357142857
"Nevins St (2,3,4,5)",3,559.044619642857
"Nevins St (2,3,4,5)",4,526.3651011904763
"Nevins St (2,3,4,5)",5,554.8088065476188
"Nevins St (2,3,4,5)",6,519.8905630952381
"Nevins St (2,3,4,5)",7,462.98413571428574
"Nevins St (2,3,4,5)",8,471.01861785714266
"Nevins St (2,3,4,5)",9,551.2831744047622
"Nevins St (2,3,4,5)",10,561.1536476190478
"Nevins St (2,3,4,5)",11,542.6650791666664
"Nevins St (2,3,4,5)",12,499.9226720238097
New Lots Av (3),1,223.95891607142852
New Lots Av (3),2,222.03850714285704
New Lots Av (3),3,233.73917083333336
New Lots Av (3),4,230.2124333333333
New Lots Av (3),5,246.6588910714285
New Lots Av (3),6,228.55042321428573
New Lots Av (3),7,205.85798452380953
New Lots Av (3),8,217.0520541666667
New Lots Av (3),9,263.8382928571428
New Lots Av (3),10,271.2375934523809
New Lots Av (3),11,257.6851875
New Lots Av (3),12,241.87385178571435
New Lots Av (L),1,148.12064345238093
New Lots Av (L),2,159.2457202380952
New Lots Av (L),3,172.3088392857142
New Lots Av (L),4,149.18471547619052
New Lots Av (L),5,146.5163601190477
New Lots Av (L),6,149.76904166666662
New Lots Av (L),7,137.07931964285717
New Lots Av (L),8,143.56875595238097
New Lots Av (L),9,174.45014166666664
New Lots Av (L),10,185.92647261904767
New Lots Av (L),11,150.82699940476186
New Lots Av (L),12,137.85889642857143
New Utrecht Av (N)/62 St (D),1,249.49343452380947
New Utrecht Av (N)/62 St (D),2,256.8142351190476
New Utrecht Av (N)/62 St (D),3,277.26057857142854
New Utrecht Av (N)/62 St (D),4,255.60436726190483
New Utrecht Av (N)/62 St (D),5,271.5731321428573
New Utrecht Av (N)/62 St (D),6,265.62670773809515
New Utrecht Av (N)/62 St (D),7,224.1294922619047
New Utrecht Av (N)/62 St (D),8,228.23653452380955
New Utrecht Av (N)/62 St (D),9,288.392755952381
New Utrecht Av (N)/62 St (D),10,265.1215065476191
New Utrecht Av (N)/62 St (D),11,266.4664601190476
New Utrecht Av (N)/62 St (D),12,259.79537797619037
"Newkirk Av-Little Haiti (2,5)",1,296.5192053571428
"Newkirk Av-Little Haiti (2,5)",2,296.46446369047635
"Newkirk Av-Little Haiti (2,5)",3,343.32046785714283
"Newkirk Av-Little Haiti (2,5)",4,328.4334297619048
"Newkirk Av-Little Haiti (2,5)",5,316.8736083333333
"Newkirk Av-Little Haiti (2,5)",6,313.2168553571428
"Newkirk Av-Little Haiti (2,5)",7,286.21519583333327
"Newkirk Av-Little Haiti (2,5)",8,302.97091488095236
"Newkirk Av-Little Haiti (2,5)",9,367.2876601190476
"Newkirk Av-Little Haiti (2,5)",10,374.1080196428571
"Newkirk Av-Little Haiti (2,5)",11,335.55905059523815
"Newkirk Av-Little Haiti (2,5)",12,335.5799875
"Newkirk Plaza (B,Q)",1,449.4015761904761
"Newkirk Plaza (B,Q)",2,492.9119023809524
"Newkirk Plaza (B,Q)",3,480.2413761904762
"Newkirk Plaza (B,Q)",4,491.33756547619043
"Newkirk Plaza (B,Q)",5,529.2388928571431
"Newkirk Plaza (B,Q)",6,522.7578726190476
"Newkirk Plaza (B,Q)",7,442.5588601190475
"Newkirk Plaza (B,Q)",8,449.7373279761907
"Newkirk Plaza (B,Q)",9,522.4124684523807
"Newkirk Plaza (B,Q)",10,476.18966071428576
"Newkirk Plaza (B,Q)",11,490.5929190476189
"Newkirk Plaza (B,Q)",12,462.3499059523809
"Northern Blvd (M,R)",1,332.1515583333334
"Northern Blvd (M,R)",2,334.3337136904762
"Northern Blvd (M,R)",3,360.8861523809524
"Northern Blvd (M,R)",4,309.42127023809525
"Northern Blvd (M,R)",5,310.8356363095238
"Northern Blvd (M,R)",6,332.8570660714287
"Northern Blvd (M,R)",7,298.52868571428564
"Northern Blvd (M,R)",8,308.6967952380952
"Northern Blvd (M,R)",9,339.42001726190466
"Northern Blvd (M,R)",10,352.3483708333333
"Northern Blvd (M,R)",11,353.4441386904762
"Northern Blvd (M,R)",12,346.70891488095236
"Norwood Av (J,Z)",1,95.30046011904767
"Norwood Av (J,Z)",2,100.19052678571428
"Norwood Av (J,Z)",3,112.88659702380956
"Norwood Av (J,Z)",4,110.15871190476184
"Norwood Av (J,Z)",5,102.61056726190473
"Norwood Av (J,Z)",6,110.35121547619049
"Norwood Av (J,Z)",7,92.95432619047618
"Norwood Av (J,Z)",8,92.83029523809526
"Norwood Av (J,Z)",9,123.85064166666669
"Norwood Av (J,Z)",10,126.8669678571429
"Norwood Av (J,Z)",11,120.5316755952381
"Norwood Av (J,Z)",12,111.79377916666671
Norwood-205 St (D),1,262.2751333333333
Norwood-205 St (D),2,256.3701880952382
Norwood-205 St (D),3,318.92838095238096
Norwood-205 St (D),4,298.9060821428572
Norwood-205 St (D),5,315.20454107142854
Norwood-205 St (D),6,304.83371309523807
Norwood-205 St (D),7,259.8882779761906
Norwood-205 St (D),8,268.84566130952373
Norwood-205 St (D),9,329.7549339285715
Norwood-205 St (D),10,332.5634178571428
Norwood-205 St (D),11,298.6776166666666
Norwood-205 St (D),12,295.8942071428573
Nostrand Av (3),1,172.9766416666667
Nostrand Av (3),2,169.6034398809523
Nostrand Av (3),3,186.1635976190476
Nostrand Av (3),4,179.63383511904763
Nostrand Av (3),5,195.2584172619048
Nostrand Av (3),6,190.51729702380948
Nostrand Av (3),7,154.00322083333336
Nostrand Av (3),8,154.57356666666664
Nostrand Av (3),9,197.49744345238096
Nostrand Av (3),10,203.92534702380962
Nostrand Av (3),11,200.32661071428572
Nostrand Av (3),12,178.64707023809518
"Nostrand Av (A,C)",1,820.9337809523809
"Nostrand Av (A,C)",2,881.5960077380952
"Nostrand Av (A,C)",3,916.5190327380953
"Nostrand Av (A,C)",4,897.6529708333333
"Nostrand Av (A,C)",5,919.7305904761904
"Nostrand Av (A,C)",6,896.448611904762
"Nostrand Av (A,C)",7,786.1959976190475
"Nostrand Av (A,C)",8,836.6778958333335
"Nostrand Av (A,C)",9,938.7007107142856
"Nostrand Av (A,C)",10,977.2255857142857
"Nostrand Av (A,C)",11,922.0765059523815
"Nostrand Av (A,C)",12,848.2299321428573
Ocean Pkwy (Q),1,141.0108517857143
Ocean Pkwy (Q),2,112.77282162460793
Ocean Pkwy (Q),3,152.86869047619047
Ocean Pkwy (Q),4,140.80527988665523
Ocean Pkwy (Q),5,177.96682738095237
Ocean Pkwy (Q),6,175.69069821428576
Ocean Pkwy (Q),7,161.32519642857142
Ocean Pkwy (Q),8,160.17470059523805
Ocean Pkwy (Q),9,183.0567982142857
Ocean Pkwy (Q),10,162.44496926147707
Ocean Pkwy (Q),11,133.00990654761907
Ocean Pkwy (Q),12,149.05699892001707
Ozone Park-Lefferts Blvd (A),1,280.4705660714286
Ozone Park-Lefferts Blvd (A),2,302.7288059523809
Ozone Park-Lefferts Blvd (A),3,321.2117613095238
Ozone Park-Lefferts Blvd (A),4,299.5995541666666
Ozone Park-Lefferts Blvd (A),5,306.89167440476206
Ozone Park-Lefferts Blvd (A),6,312.72288035714286
Ozone Park-Lefferts Blvd (A),7,283.3334136904763
Ozone Park-Lefferts Blvd (A),8,291.82045059523796
Ozone Park-Lefferts Blvd (A),9,304.37214560384405
Ozone Park-Lefferts Blvd (A),10,300.38880833333326
Ozone Park-Lefferts Blvd (A),11,306.6250148809524
Ozone Park-Lefferts Blvd (A),12,290.95206190476205
Park Pl (S),1,79.6343194205393
Park Pl (S),2,80.21542979041914
Park Pl (S),3,84.18159464285714
Park Pl (S),4,83.01489503849444
Park Pl (S),5,87.35712450812662
Park Pl (S),6,77.22345476190478
Park Pl (S),7,67.16912706729397
Park Pl (S),8,64.26850665098375
Park Pl (S),9,91.63969335915093
Park Pl (S),10,90.80178392857144
Park Pl (S),11,86.8985875
Park Pl (S),12,84.59069363772454
Parkchester (6),1,639.9798708333332
Parkchester (6),2,662.2388803571425
Parkchester (6),3,701.2269565476192
Parkchester (6),4,676.5128452380952
Parkchester (6),5,686.6366619047619
Parkchester (6),6,611.702369047619
Parkchester (6),7,504.9926851190479
Parkchester (6),8,537.3930107142855
Parkchester (6),9,674.247761904762
Parkchester (6),10,654.2268553571428
Parkchester (6),11,605.5444196428568
Parkchester (6),12,587.9432827380951
Parkside Av (Q),1,252.74707916666665
Parkside Av (Q),2,303.1416678571429
Parkside Av (Q),3,268.0978160714285
Parkside Av (Q),4,310.0363904761905
Parkside Av (Q),5,326.24949523809534
Parkside Av (Q),6,316.12544761904763
Parkside Av (Q),7,272.00340119047627
Parkside Av (Q),8,333.45784285714274
Parkside Av (Q),9,396.4525779761905
Parkside Av (Q),10,367.0881696428573
Parkside Av (Q),11,388.4439303571429
Parkside Av (Q),12,584.926561904762
Parsons Blvd (F),1,307.33676369047623
Parsons Blvd (F),2,364.8495583333332
Parsons Blvd (F),3,357.34721011904765
Parsons Blvd (F),4,341.9248511904762
Parsons Blvd (F),5,360.2914113095237
Parsons Blvd (F),6,347.068655357143
Parsons Blvd (F),7,307.93771428571426
Parsons Blvd (F),8,313.4571494047618
Parsons Blvd (F),9,367.340100595238
Parsons Blvd (F),10,396.34853035714286
Parsons Blvd (F),11,379.7990874999999
Parsons Blvd (F),12,358.24895654761906
Pelham Bay Park (6),1,243.74331309523808
Pelham Bay Park (6),2,254.71952261904767
Pelham Bay Park (6),3,269.8481541666666
Pelham Bay Park (6),4,273.4992678571429
Pelham Bay Park (6),5,273.7950327380952
Pelham Bay Park (6),6,276.68622083333327
Pelham Bay Park (6),7,232.9578214285715
Pelham Bay Park (6),8,249.16770476190476
Pelham Bay Park (6),9,304.01661726190457
Pelham Bay Park (6),10,302.50713809523813
Pelham Bay Park (6),11,269.3085845238096
Pelham Bay Park (6),12,265.2171601190476
"Pelham Pkwy (2,5)",1,333.9718095238094
"Pelham Pkwy (2,5)",2,355.73237916666665
"Pelham Pkwy (2,5)",3,400.03187619047617
"Pelham Pkwy (2,5)",4,413.1563690476192
"Pelham Pkwy (2,5)",5,375.62943869047626
"Pelham Pkwy (2,5)",6,328.8449523809524
"Pelham Pkwy (2,5)",7,281.36041428571417
"Pelham Pkwy (2,5)",8,271.889725
"Pelham Pkwy (2,5)",9,329.33605059523813
"Pelham Pkwy (2,5)",10,337.7866095238096
"Pelham Pkwy (2,5)",11,346.136480952381
"Pelham Pkwy (2,5)",12,310.46548452380955
Pelham Pkwy (5),1,121.6133183950086
Pelham Pkwy (5),2,130.6004812464143
Pelham Pkwy (5),3,141.69045273381806
Pelham Pkwy (5),4,100.75336649454962
Pelham Pkwy (5),5,137.32523790169444
Pelham Pkwy (5),6,132.04440925324676
Pelham Pkwy (5),7,111.72232938443673
Pelham Pkwy (5),8,115.4346304004329
Pelham Pkwy (5),9,142.2518809378629
Pelham Pkwy (5),10,148.2180901696607
Pelham Pkwy (5),11,143.24006215156794
Pelham Pkwy (5),12,131.4017581601732
Pennsylvania Av (3),1,169.6222244047619
Pennsylvania Av (3),2,170.02131250000002
Pennsylvania Av (3),3,180.9642708333334
Pennsylvania Av (3),4,179.13875535714283
Pennsylvania Av (3),5,186.5531636904762
Pennsylvania Av (3),6,167.53176785714282
Pennsylvania Av (3),7,153.67687976190473
Pennsylvania Av (3),8,155.28834226190475
Pennsylvania Av (3),9,195.15785059523802
Pennsylvania Av (3),10,197.41571011904767
Pennsylvania Av (3),11,192.45146250000002
Pennsylvania Av (3),12,182.45692380952374
"President St-Medgar Evers College (2,5)",1,163.16262916666665
"President St-Medgar Evers College (2,5)",2,172.01592916666664
"President St-Medgar Evers College (2,5)",3,185.58684821428568
"President St-Medgar Evers College (2,5)",4,167.68823273809522
"President St-Medgar Evers College (2,5)",5,166.90537738095233
"President St-Medgar Evers College (2,5)",6,156.9615672619047
"President St-Medgar Evers College (2,5)",7,137.76244226190482
"President St-Medgar Evers College (2,5)",8,144.5733982142857
"President St-Medgar Evers College (2,5)",9,199.0661952380953
"President St-Medgar Evers College (2,5)",10,190.83599999999998
"President St-Medgar Evers College (2,5)",11,175.90872857142864
"President St-Medgar Evers College (2,5)",12,172.73015535714285
"Prince St (R,W)",1,696.1276660714287
"Prince St (R,W)",2,717.5368720238093
"Prince St (R,W)",3,776.0117041666667
"Prince St (R,W)",4,757.908870238095
"Prince St (R,W)",5,801.9436464285716
"Prince St (R,W)",6,789.6309821428574
"Prince St (R,W)",7,658.6578220238096
"Prince St (R,W)",8,718.5761190476192
"Prince St (R,W)",9,777.5235208333332
"Prince St (R,W)",10,719.0599005952381
"Prince St (R,W)",11,820.4441184523811
"Prince St (R,W)",12,720.9169339285711
"Prospect Av (2,5)",1,253.53707619047623
"Prospect Av (2,5)",2,279.6689095238096
"Prospect Av (2,5)",3,315.29130357142856
"Prospect Av (2,5)",4,293.88398869047603
"Prospect Av (2,5)",5,280.2736422619048
"Prospect Av (2,5)",6,264.49236904761904
"Prospect Av (2,5)",7,199.51378392857143
"Prospect Av (2,5)",8,222.87898035714278
"Prospect Av (2,5)",9,251.72287202380943
"Prospect Av (2,5)",10,291.9579505952381
"Prospect Av (2,5)",11,294.7764583333335
"Prospect Av (2,5)",12,282.4490267857143
Prospect Av (R),1,296.05093095238107
Prospect Av (R),2,303.9307577380952
Prospect Av (R),3,325.31170297619053
Prospect Av (R),4,296.4059208333334
Prospect Av (R),5,318.7206970238095
Prospect Av (R),6,305.0890517857142
Prospect Av (R),7,251.22583630952386
Prospect Av (R),8,254.81940595238103
Prospect Av (R),9,318.8434732142858
Prospect Av (R),10,334.28896726190493
Prospect Av (R),11,327.22149107142855
Prospect Av (R),12,310.18680416666655
"Prospect Park (B,Q,S)",1,423.6297851190475
"Prospect Park (B,Q,S)",2,488.60129285714316
"Prospect Park (B,Q,S)",3,490.60115714285706
"Prospect Park (B,Q,S)",4,597.1223589285712
"Prospect Park (B,Q,S)",5,566.0661291666665
"Prospect Park (B,Q,S)",6,565.2939095238091
"Prospect Park (B,Q,S)",7,457.41239642857124
"Prospect Park (B,Q,S)",8,470.366868452381
"Prospect Park (B,Q,S)",9,551.4169630952381
"Prospect Park (B,Q,S)",10,528.617182738095
"Prospect Park (B,Q,S)",11,515.7767821428572
"Prospect Park (B,Q,S)",12,483.5567273809525
"Queens Plaza (E,M,R)",1,1189.114775595238
"Queens Plaza (E,M,R)",2,1009.5967541666666
"Queens Plaza (E,M,R)",3,1267.71465
